;;;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;;;;
R1227;22-9-2015;15:36;27,21248976;3,118636937;0;0;0;0;0;0;17,06125877;1,895695419;1,895695419;1,895695419;5,687086257;1,895695419;;;;
R1227;23-9-2015;15:36;59,86747748;0;0;1,18125;0,031431908;0;0;0;13,20652095;0;1,650815119;21,46059654;19,80978142;4,952445356;;;;
R1227;24-9-2015;15:36;1,814165984;6,237273875;1,337635304;0;0;0;0;0;0;0;0;2,347268791;4,694537581;2,347268791;;;;
R1227;25-9-2015;15:36;34,4691537;9,355910812;0;0;0;0;0;0;13,94433871;5,976145161;0;9,960241935;9,960241935;3,984096774;;;;
R1227;28-9-2015;15:36;25,39832378;3,118636937;0;0;0;0;0;0;3,802261429;0;0;0;11,40678429;13,307915;;;;
R1227;29-9-2015;15:36;50,79664756;12,47454775;2,675270608;0;0;0;0;0;17,45641745;0;0;11,63761163;19,39601939;17,45641745;;;;
R1227;30-9-2015;15:36;52,61081354;6,237273875;1,337635304;1,18125;0;0;0;0;7,013368311;1,753342078;0;17,53342078;12,27339454;22,79344701;;;;
R1229;2-9-2015;15:40;43,53998362;3,118636937;0;0;0;0;0;0;9,331724112;1,866344822;1,866344822;18,66344822;9,331724112;5,599034467;;;;
R1229;3-9-2015;15:40;1,814165984;0;0;0;0;0;0;0;1,814165984;0;0;0;0;0;;;;
R1229;4-9-2015;15:40;54,42497953;15,59318469;2,675270608;0;0;0;0;0;17,68218685;3,929374855;7,858749711;11,78812457;27,50562399;3,929374855;;;;
R1229;7-9-2015;15:40;32,65498772;3,118636937;0;0;0;0;0;0;7,531289401;0;0;16,94540115;11,2969341;0;;;;
R1229;8-9-2015;15:40;1,814165984;0;0;0;0;0;0;0;1,814165984;0;0;0;0;0;;;;
R1229;9-9-2015;15:40;3,628331969;0;0;0;0;0;0;0;1,814165984;0;0;0;1,814165984;0;;;;
R1229;10-9-2015;15:40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1229;11-9-2015;15:40;7,256663937;3,118636937;0;0;0;0;0;0;4,15012035;0;0;0;0;6,225180525;;;;
R1229;14-9-2015;15:40;25,39832378;3,118636937;0;0;0;0;0;0;3,802261429;1,901130715;0;1,901130715;19,01130715;1,901130715;;;;
R1229;15-9-2015;15:40;72,56663937;31,18636937;1,337635304;2,3625;0,062863815;0;0;0;27,33457827;5,466915654;5,466915654;25,51227305;34,62379914;9,11152609;;;;
R1229;16-9-2015;15:40;12,69916189;0;1,337635304;0;0;0;0;0;1,754599649;5,263798948;0;3,509199299;1,754599649;1,754599649;;;;
R1229;17-9-2015;15:40;25,39832378;0;1,337635304;0;0;0;0;0;5,347191817;1,782397272;3,564794545;10,69438363;1,782397272;3,564794545;;;;
R1229;18-9-2015;15:40;29,02665575;6,237273875;1,337635304;0;0;0;0;0;19,26398154;1,926398154;0;3,852796308;9,63199077;1,926398154;;;;
R1229;21-9-2015;15:40;18,14165984;3,118636937;0;0;0;0;0;0;5,798262758;1,932754253;0;3,865508506;7,731017011;1,932754253;;;;
R1229;22-9-2015;15:40;41,72581764;3,118636937;1,337635304;0;0;0;0;0;11,08370157;1,847283595;0;14,77826876;16,62555236;1,847283595;;;;
R1229;23-9-2015;15:40;25,39832378;6,237273875;0;0;0;0;0;0;7,908899414;3,954449707;0;7,908899414;7,908899414;3,954449707;;;;
R1229;24-9-2015;15:40;23,5841578;3,118636937;0;0;0;0;0;0;9,536712405;3,814684962;0;3,814684962;9,536712405;0;;;;
R1229;25-9-2015;15:40;19,95582583;9,355910812;1,337635304;0;0;0;0;0;12,25974878;4,086582926;2,043291463;8,173165852;4,086582926;0;;;;
R1229;28-9-2015;15:40;27,21248976;6,237273875;0;0;0;0;0;0;7,870532621;3,93526631;0;0;15,74106524;5,902899466;;;;
R1229;29-9-2015;15:40;32,65498772;0;0;0;0;0;0;0;14,51332787;0;1,814165984;5,442497953;10,88499591;0;;;;
R1229;30-9-2015;15:40;32,65498772;3,118636937;0;0;0;0;0;0;13,17975645;3,765644701;0;5,648467051;7,531289401;5,648467051;;;;
R1231;2-9-2015;15:45;1,814165984;0;0;0;0;0;0;0;0;0;0;0;1,814165984;0;;;;
R1231;3-9-2015;15:45;59,86747748;6,237273875;4,012905912;0,39375;0;0;0;0;10,84790881;5,423954405;0;45,19962004;7,231939207;1,807984802;;;;
R1231;4-9-2015;15:45;32,65498772;0;2,675270608;0;0;0;0;0;5,299538749;3,533025833;1,766512916;8,832564581;12,36559041;3,533025833;;;;
R1231;7-9-2015;15:45;23,5841578;3,118636937;1,337635304;0;0;0;0;0;11,21617201;0;0;7,47744801;9,346810012;0;;;;
R1231;8-9-2015;15:45;19,95582583;3,118636937;0;0;0;0;0;0;9,614359485;1,922871897;0;3,845743794;7,691487588;0;;;;
R1231;9-9-2015;15:45;18,14165984;18,71182162;12,03871774;0;0;0;0;0;13,68981578;3,911375936;9,77843984;9,77843984;5,867063904;5,867063904;;;;
R1231;10-9-2015;15:45;72,56663937;12,47454775;1,337635304;0;0;0;0;0;36,47105836;5,758588162;1,919529387;15,3562351;21,11482326;5,758588162;;;;
R1231;11-9-2015;15:45;10,88499591;15,59318469;0;0;0;0;0;0;2,407107327;4,814214653;0;7,22132198;4,814214653;7,22132198;;;;
R1231;14-9-2015;15:45;25,39832378;6,237273875;0;0,39375;0;0;0;0;18,84079274;0;0;7,536317095;5,652237821;0;;;;
R1231;15-9-2015;15:45;29,02665575;0;0;0;0;0;0;0;9,070829922;0;1,814165984;10,88499591;5,442497953;1,814165984;;;;
R1231;16-9-2015;15:45;39,91165165;9,355910812;1,337635304;0;0;0;0;0;29,19530641;1,94635376;1,94635376;9,731768802;1,94635376;5,839061281;;;;
R1231;17-9-2015;15:45;25,39832378;6,237273875;0;0;0;0;0;0;7,908899414;7,908899414;0;5,93167456;7,908899414;1,977224853;;;;
R1231;18-9-2015;15:45;0;3,118636937;0;0;0;0;0;0;0;0;0;0;3,118636937;0;;;;
R1231;21-9-2015;15:45;41,72581764;3,118636937;1,337635304;0;0;0;0;0;9,236417976;0;3,69456719;18,47283595;11,08370157;3,69456719;;;;
R1231;22-9-2015;15:45;0;0;1,337635304;0;0;0;0;0;0;0;0;0;0;1,337635304;;;;
R1231;23-9-2015;15:45;0;9,355910812;0;0;0;0;0;0;0;0;0;3,118636937;6,237273875;0;;;;
R1231;24-9-2015;15:45;32,65498772;3,118636937;1,337635304;0,39375;0;0;0;0;10,71571713;3,57190571;1,785952855;10,71571713;7,143811421;3,57190571;;;;
R1231;25-9-2015;15:45;19,95582583;3,118636937;0;0;0;0;0;0;5,768615691;0;0;7,691487588;7,691487588;1,922871897;;;;
R1231;28-9-2015;15:45;9,070829922;0;0;0;0;0;0;0;0;0;0;7,256663937;1,814165984;0;;;;
R1231;29-9-2015;15:45;27,21248976;6,237273875;0;0;0;0;0;0;5,902899466;0;1,967633155;3,93526631;1,967633155;19,67633155;;;;
R1231;30-9-2015;15:45;34,4691537;3,118636937;0;0;0,062863815;0;0;0;8,556966921;5,134180153;0;10,26836031;5,134180153;8,556966921;;;;
R1233;2-9-2015;15:49;27,21248976;0;0;0;0;0;0;0;12,69916189;0;1,814165984;3,628331969;5,442497953;3,628331969;;;;
R1233;3-9-2015;15:49;0;3,118636937;0;0;0;0;0;0;0;0;0;0;3,118636937;0;;;;
R1233;4-9-2015;15:49;9,070829922;6,237273875;0;0;0;0;0;0;10,93435985;0;0;0;0;4,373743942;;;;
R1233;7-9-2015;15:49;23,5841578;0;0;0;0,031431908;0;0;0;10,12096702;3,373655672;0;3,373655672;6,747311344;0;;;;
R1233;8-9-2015;15:49;29,02665575;6,237273875;0;0;0;0;0;0;7,836428805;3,918214403;1,959107201;5,877321604;13,71375041;1,959107201;;;;
R1233;9-9-2015;15:49;21,76999181;6,237273875;0;0;0;0;0;0;14,00363284;0;0;4,001037955;4,001037955;6,001556933;;;;
R1233;10-9-2015;15:49;25,39832378;3,118636937;4,012905912;0,39375;0;0;0;0;10,39693157;0;1,732821928;6,931287711;6,931287711;6,931287711;;;;
R1233;11-9-2015;15:49;134,2482828;12,47454775;0;0;0;0;0;0;37,62123861;5,643185792;11,28637158;24,4538051;37,62123861;30,09699089;;;;
R1233;14-9-2015;15:49;18,14165984;6,237273875;0;0;0;0;0;0;10,15788905;2,03157781;0;0;10,15788905;2,03157781;;;;
R1233;15-9-2015;15:49;29,02665575;3,118636937;0;0;0;0;0;0;11,34539742;1,89089957;0;3,78179914;11,34539742;3,78179914;;;;
R1233;16-9-2015;15:49;19,95582583;0;1,337635304;0,39375;0;0;0;0;10,00948206;0;1,66824701;0;6,67298804;3,33649402;;;;
R1233;17-9-2015;15:49;165,0891046;15,59318469;2,675270608;0;0;0;0;0;7,483982035;1,870995509;0;7,483982035;5,612986527;160,9056138;;;;
R1233;18-9-2015;15:49;38,09748567;9,355910812;2,675270608;0;0;0;0;0;23,13630789;3,856051315;0;3,856051315;11,56815394;7,712102629;;;;
R1233;21-9-2015;15:49;14,51332787;3,118636937;2,675270608;0;0;0;0;0;9,230561554;0;0;3,692224622;1,846112311;5,538336933;;;;
R1233;22-9-2015;15:49;30,84082173;6,237273875;0;0;0;0;0;0;7,805914865;0;0;9,757393581;13,66035101;5,854436149;;;;
R1233;23-9-2015;15:49;14,51332787;15,59318469;0;0;0;0;0;0;13,89531349;2,315885582;0;2,315885582;6,947656745;4,631771163;;;;
R1233;24-9-2015;15:49;0;0;1,337635304;0,7875;0;0;0;0;0;0;0;0,708378435;1,416756869;0;;;;
R1233;25-9-2015;15:49;12,69916189;0;0;0;0;0;0;0;3,628331969;1,814165984;0;0;1,814165984;5,442497953;;;;
R1233;28-9-2015;15:49;50,79664756;6,237273875;2,675270608;0;0;0;0;0;9,329561257;7,463649005;1,865912251;1,865912251;35,45233278;3,731824503;;;;
R1233;29-9-2015;15:49;38,09748567;0;0;0,7875;0;0;0;0;18,59716706;1,690651551;0;1,690651551;6,762606204;10,14390931;;;;
R1233;30-9-2015;15:49;10,88499591;3,118636937;4,012905912;0;0;0;0;0;1,801653875;0;0;0;5,404961626;10,80992325;;;;
R1235;2-9-2015;15:53;5,442497953;6,237273875;0;0;0;0;0;0;4,671908731;0;0;0;7,007863097;0;;;;
R1235;3-9-2015;15:53;0;9,355910812;0;1,18125;0;0;0;0;0;0;0;1,756193469;3,512386937;5,268580406;;;;
R1235;4-9-2015;15:53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1235;7-9-2015;15:53;21,76999181;3,118636937;0;0;0,062863815;0;0;0;4,990298513;0;0;6,65373135;8,317164188;4,990298513;;;;
R1235;8-9-2015;15:53;16,32749386;0;0;0;0;0;0;0;9,070829922;0;0;3,628331969;1,814165984;1,814165984;;;;
R1235;9-9-2015;15:53;9,070829922;0;0;0,39375;0,031431908;0;0;0;0;0;0;4,069719355;2,713146237;2,713146237;;;;
R1235;10-9-2015;15:53;21,76999181;6,237273875;1,337635304;0,39375;0,12572763;0,136544856;0;0;5,714461614;2,857230807;1,428615404;5,714461614;12,85753863;1,428615404;;;;
R1235;11-9-2015;15:53;0;3,118636937;4,012905912;0,7875;0;0;0;0;0;0;0;0;7,919042849;0;;;;
R1235;15-9-2015;15:53;0;0;2,675270608;1,575;0;0;0;0;0;0;0,708378435;1,416756869;2,125135304;0;;;;
R1235;16-9-2015;15:53;36,28331969;3,118636937;1,337635304;0;0;0;0;0;16,6661967;3,703599266;1,851799633;12,96259743;3,703599266;1,851799633;;;;
R1235;17-9-2015;15:53;96,15079717;21,83045856;2,675270608;0;0;0;0;0;11,67643803;66,16648218;0;3,892146011;1,946073005;36,9753871;;;;
R1235;18-9-2015;15:53;41,72581764;9,355910812;0;0;0;0;0;0;19,64681863;3,929363727;0;1,964681863;15,71745491;9,823409317;;;;
R1235;21-9-2015;15:53;12,69916189;0;0;0,39375;0;0;0;0;0;0;0;3,273227973;9,819683918;0;;;;
R1235;22-9-2015;15:53;38,09748567;9,355910812;1,337635304;0,7875;0;0,136544856;0;0;1,775538451;0;0;21,30646142;19,53092297;7,102153806;;;;
R1235;23-9-2015;15:53;23,5841578;0;0;0;0;0;0;0;7,256663937;3,628331969;0;5,442497953;5,442497953;1,814165984;;;;
R1235;24-9-2015;15:53;0;0;0;0,39375;0;0;0;0;0;0;0;0,39375;0;0;;;;
R1235;25-9-2015;15:53;10,88499591;0;0;0;0;0;0;0;5,442497953;1,814165984;0;1,814165984;0;1,814165984;;;;
R1235;28-9-2015;15:53;59,86747748;0;1,337635304;0;0;0;0;0;9,00075188;7,200601504;0;7,200601504;23,40195489;14,40120301;;;;
R1235;29-9-2015;15:53;47,16831559;3,118636937;0;0;0;0;0;0;16,76231751;3,724959447;1,862479723;7,449918893;0;20,48727696;;;;
R1235;30-9-2015;15:53;79,82330331;6,237273875;0;0;0;0;0;0;14,9670569;7,483528451;0;26,19234958;20,57970324;16,83793901;;;;
R1237;2-9-2015;15:58;16,32749386;3,118636937;0;0;0;0;0;0;5,833839239;1,94461308;0;3,889226159;7,778452318;0;;;;
R1237;3-9-2015;15:58;59,86747748;21,83045856;0;0,7875;0;0;0;0;19,63938953;3,927877907;1,963938953;25,53120639;21,60332849;9,819694767;;;;
R1237;4-9-2015;15:58;9,070829922;0;0;1,18125;0;0;0;0;2,56301998;0;0;0;7,689059941;0;;;;
R1237;7-9-2015;15:58;27,21248976;3,118636937;1,337635304;0;0;0;0;0;5,58860506;1,862868353;0;13,04007847;9,314341766;1,862868353;;;;
R1237;8-9-2015;15:58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1237;9-9-2015;15:58;36,28331969;18,71182162;0;0;0;0;0;0;21,15197743;0;0;6,345593228;14,8063842;12,69118646;;;;
R1237;10-9-2015;15:58;0;0;0;0,7875;0,062863815;0;0;0;0;0;0;0;0;0,850363815;;;;
R1237;11-9-2015;15:58;32,65498772;3,118636937;0;0;0;0;0;0;11,2969341;0;0;1,88282235;16,94540115;5,648467051;;;;
R1237;14-9-2015;15:58;32,65498772;6,237273875;2,675270608;0,7875;0;0;0;0;8,823965042;3,529586017;0;3,529586017;15,88313707;10,58875805;;;;
R1237;15-9-2015;15:58;43,53998362;3,118636937;0;0;0;0;0;0;5,599034467;0;3,732689645;22,39613787;11,19806893;3,732689645;;;;
R1237;16-9-2015;15:58;30,84082173;6,237273875;1,337635304;0;0;0;0;0;13,44550582;0;1,920786546;7,683146182;5,762359637;9,603932728;;;;
R1237;17-9-2015;15:58;241,2840759;24,9490955;2,675270608;0;0;0;0;0;18,80478616;165,4821182;3,760957231;43,25100816;18,80478616;18,80478616;;;;
R1237;18-9-2015;15:58;19,95582583;3,118636937;0;0;0;0;0;0;5,768615691;1,922871897;0;5,768615691;9,614359485;0;;;;
R1237;21-9-2015;15:58;36,28331969;9,355910812;0;0;0;0;0;0;7,937257478;3,968628739;3,968628739;5,952943108;19,84314369;3,968628739;;;;
R1237;22-9-2015;15:58;25,39832378;9,355910812;0;0;0;0;0;0;14,31056719;4,088733481;0;0;14,31056719;2,044366741;;;;
R1237;23-9-2015;15:58;16,32749386;3,118636937;0;0;0;0;0;0;5,833839239;3,889226159;0;0;3,889226159;5,833839239;;;;
R1237;24-9-2015;15:58;166,9032706;3,118636937;0;0,39375;0;0;0;0;14,50346021;126,9052769;1,812932527;3,625865053;14,50346021;9,064662633;;;;
R1237;25-9-2015;15:58;9,070829922;18,71182162;0;0;0;0;0;0;22,73126036;2,525695595;0;0;0;2,525695595;;;;
R1237;28-9-2015;15:58;25,39832378;6,237273875;0;0;0;0;0;0;13,84057397;1,977224853;0;3,954449707;9,886124267;1,977224853;;;;
R1237;29-9-2015;15:58;59,86747748;9,355910812;5,350541216;0;0,031431908;0;0;0;29,11428738;10,91785777;3,639285923;1,819642961;27,29464442;1,819642961;;;;
R1237;30-9-2015;15:58;29,02665575;0;0;0;0;0;0;0;5,442497953;5,442497953;1,814165984;5,442497953;9,070829922;1,814165984;;;;
R1293;2-9-2015;18:01;45,35414961;12,47454775;4,012905912;0;0;0,136544856;0;0;18,78125701;3,756251401;0;11,2687542;16,90313131;11,2687542;;;;
R1293;3-9-2015;18:01;56,23914551;12,47454775;2,675270608;0;0;0;0;0;15,43545165;0;13,50602019;7,717725824;30,8709033;3,858862912;;;;
R1293;4-9-2015;18:01;30,84082173;0;0;0;0;0;0;0;10,88499591;1,814165984;3,628331969;1,814165984;7,256663937;5,442497953;;;;
R1293;7-9-2015;18:01;14,51332787;3,118636937;1,337635304;0;0;0;0;0;13,27872008;0;0;0;3,793920023;1,896960012;;;;
R1293;8-9-2015;18:01;34,4691537;3,118636937;0;0;0;0;0;0;11,27633719;1,879389532;0;5,638168596;13,15572672;5,638168596;;;;
R1293;9-9-2015;18:01;0;3,118636937;0;0;0;0;0;0;0;0;0;0;3,118636937;0;;;;
R1293;10-9-2015;18:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1293;11-9-2015;18:01;18,14165984;3,118636937;0;0;0;0;0;0;7,731017011;1,932754253;1,932754253;1,932754253;5,798262758;1,932754253;;;;
R1293;14-9-2015;18:01;27,21248976;0;0;0;0;0;0;0;12,69916189;5,442497953;3,628331969;0;3,628331969;1,814165984;;;;
R1293;15-9-2015;18:01;29,02665575;0;1,337635304;0;0;0;0;0;12,50294337;0;0;7,144539071;8,930673839;1,786134768;;;;
R1293;16-9-2015;18:01;41,72581764;0;1,337635304;0;0;0;0;0;19,73741593;5,382931618;3,588621079;5,382931618;5,382931618;3,588621079;;;;
R1293;17-9-2015;18:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1293;18-9-2015;18:01;9,070829922;0;2,675270608;0;0;0;0;0;0;0;3,356028723;0;6,712057445;1,678014361;;;;
R1293;21-9-2015;18:01;34,4691537;9,355910812;2,675270608;0;0;0;0;0;17,43762567;9,687569817;0;0;13,56259774;5,81254189;;;;
R1293;22-9-2015;18:01;30,84082173;3,118636937;0;0;0;0;0;0;11,31981956;0;0;9,433182964;5,659909778;7,546546371;;;;
R1293;23-9-2015;18:01;112,478291;3,118636937;0;0;0;0;0;0;56,88102805;7,33948749;5,504615617;9,174359362;33,0276937;3,669743745;;;;
R1293;24-9-2015;18:01;27,21248976;3,118636937;0;0;0;0;0;0;9,478477094;5,687086257;0;7,582781675;7,582781675;0;;;;
R1293;25-9-2015;18:01;23,5841578;6,237273875;0;0,39375;0;0;0;0;15,10759084;1,888448854;0;0;7,553795418;5,665346563;;;;
R1293;28-9-2015;18:01;27,21248976;0;1,337635304;0,39375;0;0;0;0;15,32322798;1,702580886;0;3,405161773;6,810323546;1,702580886;;;;
R1293;29-9-2015;18:01;41,72581764;6,237273875;0;0;0;0;0;0;24,94080759;5,755570982;0;0;17,26671294;0;;;;
R1293;30-9-2015;18:01;25,39832378;6,237273875;0;0;0;0;0;0;13,84057397;5,93167456;0;5,93167456;5,93167456;0;;;;
R1295;2-9-2015;18:10;23,5841578;0;1,337635304;0;0;0;0;0;12,46089655;0;0;5,340384236;7,120512314;0;;;;
R1295;3-9-2015;18:10;5,442497953;0;0;0;0;0;0;0;1,814165984;0;1,814165984;0;1,814165984;0;;;;
R1295;7-9-2015;18:10;39,91165165;0;0;0;0;0;0;0;25,39832378;3,628331969;1,814165984;3,628331969;5,442497953;0;;;;
R1295;8-9-2015;18:10;183,2307644;124,7454775;4,012905912;0;0,031431908;0;0;0;0;256,072062;12,9111964;2,151866067;25,8223928;15,06306247;;;;
R1295;9-9-2015;18:10;16,32749386;0;0;0;0;0;0;0;7,256663937;1,814165984;0;0;7,256663937;0;;;;
R1295;14-9-2015;18:10;27,21248976;34,30500631;0;0;0;0;0;0;18,92846033;26,02663295;0;7,098172624;7,098172624;2,366057541;;;;
R1295;15-9-2015;18:10;52,61081354;31,18636937;1,337635304;0,7875;0;0;0;0;16,36615585;10,22884741;2,045769481;10,22884741;42,96115911;4,091538963;;;;
R1295;16-9-2015;18:10;41,72581764;3,118636937;1,337635304;0,39375;0;0;0;0;16,12240611;3,582756914;1,791378457;1,791378457;23,28791994;0;;;;
R1295;17-9-2015;18:10;0;34,30500631;1,337635304;3,9375;0;0;0;0;1,799097346;0;17,99097346;3,598194692;16,19187611;0;;;;
R1295;18-9-2015;18:10;59,86747748;0;0;0;0;0;0;0;25,39832378;5,442497953;9,070829922;1,814165984;14,51332787;3,628331969;;;;
R1295;21-9-2015;18:10;29,02665575;0;2,675270608;0;0;0;0;0;15,85096318;1,761218131;0;3,522436262;10,56730879;0;;;;
R1295;22-9-2015;18:10;19,95582583;6,237273875;2,675270608;0,7875;0;0;0;0;3,488925919;0;0;12,21124072;8,722314797;5,233388878;;;;
R1295;23-9-2015;18:10;0;3,118636937;1,337635304;0,39375;0;0;0;0;0;0;0;1,61667408;1,61667408;1,61667408;;;;
R1295;24-9-2015;18:10;70,75247339;15,59318469;0;0;0;0;0;0;27,47361848;1,96240132;3,92480264;3,92480264;43,17282904;5,88720396;;;;
R1295;25-9-2015;18:10;18,14165984;3,118636937;2,675270608;0;0;0;0;0;9,205987457;1,841197491;1,841197491;0;9,205987457;1,841197491;;;;
R1295;28-9-2015;18:10;52,61081354;3,118636937;2,675270608;0;0;0;0;0;32,85265561;3,650295068;0;5,475442602;10,9508852;5,475442602;;;;
R1295;29-9-2015;18:10;65,30997543;0;1,337635304;0;0;0;0;0;27,01930165;10,80772066;0;9,006433884;16,21158099;3,602573553;;;;
R1295;30-9-2015;18:10;32,65498772;3,118636937;1,337635304;0;0;0;0;0;18,55562998;3,711125996;1,855562998;3,711125996;7,422251992;1,855562998;;;;
R1297;2-9-2015;18:24;39,91165165;0;1,337635304;0;0;0;0;0;25,10826163;5,380341777;3,586894518;1,793447259;5,380341777;0;;;;
R1297;3-9-2015;18:24;41,72581764;9,355910812;1,337635304;0;0;0;0;0;23,297495;3,882915834;3,882915834;9,707289584;9,707289584;1,941457917;;;;
R1297;4-9-2015;18:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1297;7-9-2015;18:24;32,65498772;0;0;0;0;0;0;0;10,88499591;0;5,442497953;7,256663937;5,442497953;3,628331969;;;;
R1297;8-9-2015;18:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1297;9-9-2015;18:24;61,68164347;6,237273875;0;0;0;0;0;0;30,18618548;1,886636593;1,886636593;9,433182964;18,86636593;5,659909778;;;;
R1297;10-9-2015;18:24;10,88499591;0;1,337635304;0;0;0;0;0;5,238270518;0;0;0;6,984360691;0;;;;
R1297;11-9-2015;18:24;68,9383074;9,355910812;2,675270608;0;0;0;0;0;43,30926146;3,766022736;3,766022736;9,41505684;16,94710231;3,766022736;;;;
R1297;14-9-2015;18:24;45,35414961;9,355910812;1,337635304;0;0;0;0;0;17,39411247;3,865358326;3,865358326;13,52875414;15,4614333;1,932679163;;;;
R1297;15-9-2015;18:24;76,19497134;9,355910812;0;0;0;0;0;0;34,22035286;11,40678429;5,703392144;13,307915;19,01130715;1,901130715;;;;
R1297;16-9-2015;18:24;50,79664756;15,59318469;0;0;0;0;0;0;34,20082267;10,05906549;4,023626197;2,011813098;16,09450479;0;;;;
R1297;17-9-2015;18:24;45,35414961;18,71182162;2,675270608;0,39375;0;0;0;0;5,923675751;1,974558584;19,74558584;15,79646867;19,74558584;3,949117167;;;;
R1297;18-9-2015;18:24;27,21248976;12,47454775;0;0;0;0;0;0;16,71033158;2,088791448;2,088791448;2,088791448;14,62154014;2,088791448;;;;
R1297;21-9-2015;18:24;14,51332787;6,237273875;1,337635304;0;0;0;0;0;8,032086201;6,024064651;2,00802155;2,00802155;4,016043101;0;;;;
R1297;22-9-2015;18:24;83,45163528;12,47454775;1,337635304;0;0;0,136544856;0;0;39,33476206;13,11158735;5,619251722;18,73083907;14,98467126;5,619251722;;;;
R1297;23-9-2015;18:24;76,19497134;21,83045856;0;0;0;0;0;0;36,0093416;10,00259489;0;8,00207591;40,01037955;4,001037955;;;;
R1297;24-9-2015;18:24;65,30997543;0;0;0;0;0;0;0;25,39832378;10,88499591;0;5,442497953;19,95582583;3,628331969;;;;
R1297;25-9-2015;18:24;50,79664756;6,237273875;0;0;0;0;0;0;15,20904572;17,11017643;5,703392144;3,802261429;15,20904572;0;;;;
R1297;28-9-2015;18:24;21,76999181;3,118636937;0;0;0;0;0;0;5,743529711;1,914509904;3,829019808;3,829019808;7,658039615;1,914509904;;;;
R1297;29-9-2015;18:24;72,56663937;24,9490955;1,337635304;0,39375;0;0;0;0;25,80425125;1,984942403;7,939769614;19,84942403;41,68379047;1,984942403;;;;
R1297;30-9-2015;18:24;7,256663937;3,118636937;0;0;0;0;0;0;6,225180525;0;0;2,075060175;2,075060175;0;;;;
R1299;2-9-2015;18:39;65,30997543;0;0;0;0;0;0;0;27,21248976;0;5,442497953;0;1,814165984;30,84082173;;;;
R1299;3-9-2015;18:39;56,23914551;3,118636937;1,337635304;0,39375;0;0;0;0;25,15436319;8,98370114;1,796740228;5,390220684;16,17066205;3,593480456;;;;
R1299;4-9-2015;18:39;48,98248158;18,71182162;1,337635304;0;0;0;0;0;30,45526699;6,091053397;8,12140453;0;22,33386246;2,030351132;;;;
R1299;7-9-2015;18:39;36,28331969;0;0;0;0;0;0;0;16,32749386;5,442497953;1,814165984;0;9,070829922;3,628331969;;;;
R1299;8-9-2015;18:39;38,09748567;3,118636937;0;0;0;0;0;0;13,11422083;3,746920237;3,746920237;0;18,73460119;1,873460119;;;;
R1299;9-9-2015;18:39;105,2216271;6,237273875;0;0;0;0;0;0;46,44120874;16,71883514;5,572945048;9,288241747;33,43767029;0;;;;
R1299;10-9-2015;18:39;74,38080536;18,71182162;4,012905912;0,39375;0;0;0;0;34,41151161;1,911750645;9,558753225;17,2057558;28,67625967;5,735251935;;;;
R1299;11-9-2015;18:39;41,72581764;3,118636937;2,675270608;0;0;0;0;0;18,27681738;10,96609043;5,483045214;3,655363476;9,138408689;0;;;;
R1299;14-9-2015;18:39;65,30997543;3,118636937;0;0;0;0;0;0;22,19306347;14,79537565;9,24710978;1,849421956;16,6447976;3,698843912;;;;
R1299;15-9-2015;18:39;58,0533115;12,47454775;0;0;0;0;0;0;9,795536007;13,71375041;1,959107201;1,959107201;27,42750082;15,67285761;;;;
R1299;16-9-2015;18:39;79,82330331;6,237273875;1,337635304;0;0;0;0;0;42,76933803;9,29768218;1,859536436;9,29768218;22,31443723;1,859536436;;;;
R1299;17-9-2015;18:39;1,814165984;18,71182162;0;0;0;0;0;0;2,932283944;0;11,72913578;2,932283944;2,932283944;0;;;;
R1299;18-9-2015;18:39;65,30997543;6,237273875;0;0;0;0;0;0;26,3595129;5,648467051;7,531289401;0;28,24233525;3,765644701;;;;
R1299;21-9-2015;18:39;38,09748567;3,118636937;0;0;0;0;0;0;13,11422083;3,746920237;0;1,873460119;14,98768095;7,493840474;;;;
R1299;22-9-2015;18:39;41,72581764;15,59318469;1,337635304;0;0;0;0;0;16,18114142;0;2,022642677;2,022642677;30,33964015;8,090570708;;;;
R1299;23-9-2015;18:39;61,68164347;3,118636937;0;0;0;0;0;0;9,257182915;3,702873166;5,554309749;7,405746332;37,02873166;1,851436583;;;;
R1299;24-9-2015;18:39;70,75247339;15,59318469;0;0;0;0;0;0;45,13523036;3,92480264;5,88720396;7,849605279;17,66161188;5,88720396;;;;
R1299;25-9-2015;18:39;72,56663937;62,37273875;0;0;0;0;0;0;0;119,1964507;0;2,248989635;6,746968906;6,746968906;;;;
